alpha,beta,surrogate_h,surrogate_o,ratio_h_over_o
1.5811388300841895,1.5811388300841895,0.00017399634825371004,0.001048051001236238,0.16601897049711423
1.5811388300841895,1.5811388300841895,0.0001406670483335819,0.00023971459348951895,0.5868105328336312
1.5811388300841895,1.5811388300841895,0.00015266984777012984,0.0003803131311913122,0.4014319655277193
1.5811388300841895,1.5811388300841895,0.00015667895369810824,0.00028563441188809855,0.5485296840196184
1.5811388300841895,1.5811388300841895,0.00016034295339343544,0.001928784520649293,0.08313160525544795
1.5811388300841895,1.5811388300841895,0.00014050064155766344,0.00025436484776357454,0.5523587193473176
1.5811388300841895,1.5811388300841895,0.00017248035510869058,0.0006326946945357239,0.27261229878853016
1.5811388300841895,1.5811388300841895,0.0001695649639426013,0.00044855223145997284,0.3780272442089783
1.5811388300841895,1.5811388300841895,0.00013810326074398217,0.00020906098031699507,0.6605884107812893
1.5811388300841895,1.5811388300841895,0.00015510444221602686,0.0002932504845167865,0.5289145300871557
1.5811388300841895,1.5811388300841895,0.00013597371221082944,0.00039638072288796205,0.34303815589251735
1.5811388300841895,1.5811388300841895,0.00015932838419271017,0.00037757362807398504,0.42197964144225136
1.5811388300841895,1.5811388300841895,0.0001587479325893182,0.0016186872529886658,0.09807202243436075
1.5811388300841895,1.5811388300841895,0.0001827263933080507,0.0007800840271355498,0.23423937287758312
1.5811388300841895,1.5811388300841895,0.00016188449294501862,0.0005218743312506637,0.3101982282919816
1.5811388300841895,1.5811388300841895,0.0001757804222967422,0.0005397007801598637,0.32569977431693653
1.5811388300841895,1.5811388300841895,0.00014572215165208763,0.0002727340163461899,0.5343013446005865
1.5811388300841895,1.5811388300841895,0.00013060370952243432,0.00020804329653627862,0.6277717748990755
1.5811388300841895,1.5811388300841895,0.00016171675368153868,0.0009494948288921716,0.17031873029811295
1.5811388300841895,1.5811388300841895,0.00015553098496576463,0.0003323084695125728,0.46803196197164676
1.5811388300841895,1.5811388300841895,0.00015330577173228174,0.0006180082477933884,0.2480642811478055
1.5811388300841895,1.5811388300841895,0.00015524175397818005,0.0003731534653488958,0.41602656385096176
1.5811388300841895,1.5811388300841895,0.00018826650046665618,0.0003325182212262129,0.5661840117284221
1.5811388300841895,1.5811388300841895,0.0001495253391868428,0.0002646638187806695,0.5649632801178482
1.5811388300841895,1.5811388300841895,0.0001510092581253383,0.00045018565421041883,0.33543773932599785
1.5811388300841895,1.5811388300841895,0.00015959989137305579,0.00025466525455653243,0.6267046191714648
1.5811388300841895,1.5811388300841895,0.00016259709077948975,0.0006360997419061135,0.2556157156930408
1.5811388300841895,1.5811388300841895,0.00014397907078149717,0.0004957976140968759,0.2903988778642338
1.5811388300841895,1.5811388300841895,0.00015281131654868823,0.0003079136433933989,0.4962797843726993
1.5811388300841895,1.5811388300841895,0.00014352092580834563,0.0006776216040932549,0.21180098884302123
1.5811388300841895,1.5811388300841895,0.00014426980991609002,0.00034457170714278867,0.4186931397019935
1.5811388300841895,1.5811388300841895,0.00018250730515216148,0.0006413672670840341,0.28455974372051757
1.5811388300841895,1.5811388300841895,0.0001477393033828163,0.0002518872684498214,0.5865294593571232
1.5811388300841895,1.5811388300841895,0.00013664897916072219,0.00028417195103573004,0.48086723078288884
1.5811388300841895,1.5811388300841895,0.0001648333444936676,0.0005649944035992972,0.2917433224888542
1.5811388300841895,1.5811388300841895,0.00014370329021058504,0.00029939709385110855,0.47997556810638015
1.5811388300841895,1.5811388300841895,0.00016970702095672378,0.000639677576099535,0.26530087546842046
1.5811388300841895,1.5811388300841895,0.00014378225941413987,0.0004558881545188617,0.3153893295733594
1.5811388300841895,1.5811388300841895,0.00013878584595154627,0.0004324871470136442,0.32090166588735136
1.5811388300841895,1.5811388300841895,0.00015618043268541786,0.0003485202069439299,0.44812446903701125
1.5811388300841895,1.5811388300841895,0.0001546344734866036,0.00028116164861265885,0.5499842323788445
1.5811388300841895,1.5811388300841895,0.00016307850456661292,0.0004992256888332173,0.3266628865749227
1.5811388300841895,1.5811388300841895,0.00015366221211592077,0.000292593067937454,0.5251737958083419
1.5811388300841895,1.5811388300841895,0.00014504827709855002,0.00024399716621601762,0.5944670561056216
1.5811388300841895,1.5811388300841895,0.00015555842254634473,0.0010010629553555898,0.15539324646279462
1.5811388300841895,1.5811388300841895,0.00015439265554902012,0.00034177083421349,0.45174321531654593
1.5811388300841895,1.5811388300841895,0.00015108005453395499,0.0005585511865247497,0.27048560307240627
1.5811388300841895,1.5811388300841895,0.0001468103452957682,0.0006490471970171253,0.2261936357948628
1.5811388300841895,1.5811388300841895,0.00016982640945040832,0.0005770437279526683,0.29430422899308983
1.5811388300841895,1.5811388300841895,0.00014977972152998995,0.0002461093222943086,0.6085901994028354
1.5811388300841895,1.5811388300841895,0.00016472077928217143,0.000289901533663589,0.5681956118014839
1.5811388300841895,1.5811388300841895,0.0001527422869777515,0.0003798713121439493,0.402089555317278
1.5811388300841895,1.5811388300841895,0.00016165409219055972,0.0005106508135619775,0.31656483823645143
1.5811388300841895,1.5811388300841895,0.0001363895197207603,0.00029636544187016333,0.4602072321931248
1.5811388300841895,1.5811388300841895,0.00015703265953162163,0.00036386950489365006,0.4315631219975918
1.5811388300841895,1.5811388300841895,0.0001500967146330331,0.000606878385904514,0.2473258532833121
1.5811388300841895,1.5811388300841895,0.0001539925342608407,0.0006972560677939706,0.22085506512414224
1.5811388300841895,1.5811388300841895,0.00014610235786778402,0.00030753644214215933,0.4750733176533528
1.5811388300841895,1.5811388300841895,0.00014637664165940438,0.0004293939642217539,0.3408912417404415
1.5811388300841895,1.5811388300841895,0.00014847875322653796,0.0004022464232570814,0.36912386199551883
1.5811388300841895,1.5811388300841895,0.00014721220344413288,0.0003362162270499344,0.4378497871319849
1.5811388300841895,1.5811388300841895,0.00014422193861374642,0.0002763596194842999,0.5218632840893014
1.5811388300841895,1.5811388300841895,0.0001450364038012385,0.00028936891416441786,0.501216256141562
1.5811388300841895,1.5811388300841895,0.00013346064792212823,0.00020895894089062136,0.6386931679175558
1.5811388300841895,1.5811388300841895,0.00015273528400473366,0.00032121151123087324,0.4754975418516493
1.5811388300841895,1.5811388300841895,0.0001631668868798304,0.0003145966432250857,0.5186542526554828
1.5811388300841895,1.5811388300841895,0.00016155047138417334,0.000378897641012295,0.4263696943389814
1.5811388300841895,1.5811388300841895,0.00014831214263495175,0.00029112903350307726,0.5094378284788421
1.5811388300841895,1.5811388300841895,0.00019083900688802332,0.0008292794383560327,0.23012629767638207
1.5811388300841895,1.5811388300841895,0.00016632024479616936,0.0005649891910300777,0.2943777464006655
1.5811388300841895,1.5811388300841895,0.00014628636275791353,0.0008650795951131435,0.169101622075343
1.5811388300841895,1.5811388300841895,0.00013358858159034177,0.00023057277786175256,0.5793770749053436
1.5811388300841895,1.5811388300841895,0.00016868105352832994,0.001018035900288277,0.1656926376374002
1.5811388300841895,1.5811388300841895,0.00014416065086169592,0.00025576089673009074,0.5636539936510754
1.5811388300841895,1.5811388300841895,0.00013978415120565702,0.00023379848518005383,0.5978830491480981
1.5811388300841895,1.5811388300841895,0.00014886910808750063,0.0004866679753858217,0.3058946049809007
1.5811388300841895,1.5811388300841895,0.00015982038528783188,0.000545285856948646,0.29309468281859996
1.5811388300841895,1.5811388300841895,0.00016576298357211675,0.0005580871763625441,0.29701987537594654
1.5811388300841895,1.5811388300841895,0.0001473940121775192,0.000582951756405249,0.25284084070081386
1.5811388300841895,1.5811388300841895,0.00017501347711151123,0.0004067737252431468,0.43024774278844546
1.5811388300841895,1.5811388300841895,0.00014218071111781985,0.0003806094231628002,0.37356066998111104
1.5811388300841895,1.5811388300841895,0.00017559976786849494,0.0010151385529279325,0.17298108456428732
1.5811388300841895,1.5811388300841895,0.00014609667962288186,0.0006204452072021392,0.23547071993947083
1.5811388300841895,1.5811388300841895,0.00016806894825990807,0.0003355175289531734,0.500924493525835
1.5811388300841895,1.5811388300841895,0.0001393789494941407,0.00033895125700048566,0.4112064688225688
1.5811388300841895,1.5811388300841895,0.00015467354139314765,0.0009730371501890522,0.15895954369583526
1.5811388300841895,1.5811388300841895,0.00016156484974704367,0.00023867666510533485,0.6769193363571612
1.5811388300841895,1.5811388300841895,0.00013877761630583092,0.0005612168540348136,0.2472798443384279
1.5811388300841895,1.5811388300841895,0.0001660897427649792,0.0003243602225404134,0.5120533629683443
1.5811388300841895,1.5811388300841895,0.00016438056734635297,0.000418722690357112,0.39257621125370423
1.5811388300841895,1.5811388300841895,0.00015387434345937175,0.00033278603441076423,0.46238221424112314
1.5811388300841895,1.5811388300841895,0.00014930318560814053,0.0002936939076844265,0.5083632370357729
1.5811388300841895,1.5811388300841895,0.00014767082506669807,0.00027176452527210036,0.543377855953954
1.5811388300841895,1.5811388300841895,0.0001560354782600485,0.00044397064679112936,0.3514544922909217
1.5811388300841895,1.5811388300841895,0.0001453066861506779,0.0005336890816087349,0.27226842586449435
1.5811388300841895,1.5811388300841895,0.00016225083519567332,0.0009771555222625222,0.1660440242101841
1.5811388300841895,1.5811388300841895,0.0001494302826571865,0.00024280710629249037,0.6154279622985159
1.5811388300841895,1.5811388300841895,0.00018191242044870033,0.0003981246398626042,0.4569232904335679
1.5811388300841895,1.5811388300841895,0.00014606932645974834,0.00043369985629204124,0.33679818967103686
1.5811388300841895,1.5811388300841895,0.00017520027840949877,0.0005036314477131069,0.3478739844484482
1.5811388300841895,1.5811388300841895,0.0001611661609935851,0.0010261127419690917,0.15706476920295345
1.5811388300841895,1.5811388300841895,0.0001501960012762994,0.0003890054842420282,0.38610252904005765
1.5811388300841895,1.5811388300841895,0.00014480451296885734,0.00046134191482494116,0.3138767762383009
1.5811388300841895,1.5811388300841895,0.0001397011936370465,0.0002409572303606929,0.5797758939539829
1.5811388300841895,1.5811388300841895,0.00014667571636731955,0.00026108766646811357,0.5617872278361067
1.5811388300841895,1.5811388300841895,0.00016208838965841988,0.0007251230182112356,0.22353226361268524
1.5811388300841895,1.5811388300841895,0.0001758284315422515,0.0002783567329895973,0.6316658111834591
1.5811388300841895,1.5811388300841895,0.0001499835948263445,0.0002979846508247059,0.5033265787725915
1.5811388300841895,1.5811388300841895,0.00015494520477968402,0.0003267543811380735,0.4741947276728642
1.5811388300841895,1.5811388300841895,0.00017095867516748534,0.00035332107929757483,0.4838620880117378
1.5811388300841895,1.5811388300841895,0.00016087590350260777,0.0007623321218297378,0.21103125382736845
1.5811388300841895,1.5811388300841895,0.00014098203832293478,0.0004534870248764785,0.3108843926931221
1.5811388300841895,1.5811388300841895,0.0001721724496120311,0.0011751782260165538,0.14650752183831378
1.5811388300841895,1.5811388300841895,0.00015836200552037447,0.00039893260295586423,0.3969643101290841
1.5811388300841895,1.5811388300841895,0.0001733295133786123,0.00034141435636150645,0.5076807994420786
1.5811388300841895,1.5811388300841895,0.00014943043597096854,0.00092874740585856,0.16089459311364737
1.5811388300841895,1.5811388300841895,0.00014134104959315127,0.0005461149042830635,0.2588119248983014
1.5811388300841895,1.5811388300841895,0.00014870009731222933,0.0003195351185793472,0.465363863519446
1.5811388300841895,1.5811388300841895,0.00014289020954191215,0.000561337045026737,0.25455332194422725
1.5811388300841895,1.5811388300841895,0.000150403974274138,0.0004975886078645755,0.3022657108642491
1.5811388300841895,1.5811388300841895,0.00014767067371240796,0.0004232703684176049,0.3488802541611272
1.5811388300841895,1.5811388300841895,0.0001454889219363878,0.000442410068350287,0.3288553591895066
1.5811388300841895,1.5811388300841895,0.00014297913166612527,0.00021789887867606152,0.6561719479001294
1.5811388300841895,1.5811388300841895,0.0001608131478912445,0.0003948226227485777,0.40730479619363147
1.5811388300841895,1.5811388300841895,0.00014253932401049314,0.0005074596133647631,0.2808880160243128
1.5811388300841895,1.5811388300841895,0.0001415135552909518,0.000886083545314157,0.15970678615951367
1.5811388300841895,1.5811388300841895,0.0001395324616763187,0.0002936124490005662,0.4752266538809109
1.5811388300841895,1.5811388300841895,0.00015755736324591356,0.0008263025856318412,0.1906775628995952
1.5811388300841895,1.5811388300841895,0.00014250063715586707,0.0008751601937659159,0.16282806070357278
1.5811388300841895,1.5811388300841895,0.00015920424410249362,0.000602271996284416,0.26433944311651386
1.5811388300841895,1.5811388300841895,0.00013877650351115629,0.0002829890610075322,0.49039529307976515
1.5811388300841895,1.5811388300841895,0.00015343934800417583,0.0002851944714377388,0.5380165584229195
1.5811388300841895,1.5811388300841895,0.00016648657330702726,0.001241410642680681,0.1341107991047338
1.5811388300841895,1.5811388300841895,0.00015711729822466032,0.000281533427454138,0.5580768850272846
1.5811388300841895,1.5811388300841895,0.0001830790073558242,0.0003090584366404598,0.5923766694284014
1.5811388300841895,1.5811388300841895,0.00015779330385900673,0.000359470893267331,0.4389598902564251
1.5811388300841895,1.5811388300841895,0.00015186937131703572,0.0005117050039220299,0.2967908661299246
1.5811388300841895,1.5811388300841895,0.00014617676971770337,0.0002908140962678649,0.5026467822352805
1.5811388300841895,1.5811388300841895,0.00015089789370553277,0.0011902962107038168,0.12677339669619508
1.5811388300841895,1.5811388300841895,0.00016151131727531963,0.0005949969170421126,0.2714489985565559
1.5811388300841895,1.5811388300841895,0.00016499642447643292,0.0006060669832591661,0.2722412357610268
1.5811388300841895,1.5811388300841895,0.0001457543963252993,0.0002494720148817724,0.5842514896685864
1.5811388300841895,1.5811388300841895,0.00016739881951908863,0.0006857300094478061,0.2441176807383549
1.5811388300841895,1.5811388300841895,0.0001547020242683795,0.00033680200071998915,0.4593263221051821
1.5811388300841895,1.5811388300841895,0.000140553508648461,0.00038214778842094095,0.36779882785462936
1.5811388300841895,1.5811388300841895,0.00014787982430667024,0.0009153267934561642,0.16155959310258336
1.5811388300841895,1.5811388300841895,0.00017213623291478764,0.0003348992477118965,0.513994086552476
1.5811388300841895,1.5811388300841895,0.00018268884474518648,0.0012144779348346316,0.15042582454992248
1.5811388300841895,1.5811388300841895,0.00017029507646708835,0.0006720697562575889,0.25338898958253103
1.5811388300841895,1.5811388300841895,0.00016041512207827806,0.00031028879877115705,0.5169865064854847
1.5811388300841895,1.5811388300841895,0.00015864864946812577,0.0011410686299460483,0.13903515117721443
1.5811388300841895,1.5811388300841895,0.00013798313875806761,0.00027910031364206025,0.49438546649226567
1.5811388300841895,1.5811388300841895,0.00016792897645917173,0.0005032162170920884,0.3337113764527998
